complaint_id,category,from_dept,to_dept,transfer_date,resolved,days_open
20365859,Electrical,Electrical Dept,PWD,2023-07-23,False,27
20365859,Electrical,PWD,PWD,2023-08-19,True,54
20365796,Road Maintenance(Engg),PWD,SWD Dept,2023-07-17,False,21
20365796,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-08-07,True,42
20365788,Electrical,Electrical Dept,Municipal Corp,2023-07-29,True,33
20365751,Electrical,Electrical Dept,PWD,2023-07-22,False,26
20365751,Electrical,PWD,Town Planning Dept,2023-08-17,True,52
20365744,Road Maintenance(Engg),PWD,Town Planning Dept,2023-07-24,False,28
20365744,Road Maintenance(Engg),Town Planning Dept,SWD Dept,2023-08-21,True,56
20365737,Electrical,Electrical Dept,PWD,2023-07-05,True,9
20365561,Electrical,Electrical Dept,Town Planning Dept,2023-07-01,False,6
20365561,Electrical,Town Planning Dept,Town Planning Dept,2023-07-07,True,12
20365542,Electrical,Electrical Dept,Municipal Corp,2023-07-11,True,16
20365381,Electrical,Electrical Dept,Municipal Corp,2023-08-22,True,58
20365363,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-02,True,7
20365281,Electrical,Electrical Dept,Town Planning Dept,2023-07-22,True,28
20365192,veterinary,Veterinary Dept,Municipal Corp,2023-07-16,True,22
20365178,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-12,False,18
20365178,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-07-30,True,36
20365075,Electrical,Electrical Dept,Municipal Corp,2023-08-11,True,48
20365052,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-22,True,28
20365038,Electrical,Electrical Dept,PWD,2023-07-02,False,8
20365038,Electrical,PWD,Town Planning Dept,2023-07-10,True,16
20365022,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-07,False,13
20365022,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-07-20,True,26
20364975,Electrical,Electrical Dept,Municipal Corp,2023-07-16,True,23
20364948,Electrical,Electrical Dept,Municipal Corp,2023-06-27,False,4
20364948,Electrical,Municipal Corp,Town Planning Dept,2023-07-01,True,8
20364920,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-21,True,59
20364912,Road Maintenance(Engg),PWD,Town Planning Dept,2023-08-10,True,48
20364860,Electrical,Electrical Dept,PWD,2023-07-16,False,23
20364860,Electrical,PWD,Town Planning Dept,2023-08-08,True,46
20364746,Electrical,Electrical Dept,Town Planning Dept,2023-08-22,True,60
20364612,veterinary,Veterinary Dept,Health Dept,2023-07-27,True,35
20364569,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-04,True,43
20364318,Forest,Forest Dept,PWD,2023-07-12,False,21
20364308,Electrical,Electrical Dept,Town Planning Dept,2023-07-16,False,25
20364308,Electrical,Town Planning Dept,Town Planning Dept,2023-08-10,True,50
20364234,Electrical,Electrical Dept,PWD,2023-07-07,False,16
20364234,Electrical,PWD,PWD,2023-07-23,True,32
20364214,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-01,False,10
20364214,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-07-11,True,20
20364116,Road Maintenance(Engg),PWD,SWD Dept,2023-07-15,False,24
20364116,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-08-08,True,48
20364111,Electrical,Electrical Dept,Municipal Corp,2023-07-12,False,21
20364111,Electrical,Municipal Corp,Municipal Corp,2023-08-02,True,42
20364011,veterinary,Veterinary Dept,Municipal Corp,2023-07-11,False,20
20364011,veterinary,Municipal Corp,Municipal Corp,2023-07-31,True,40
20364007,Electrical,Electrical Dept,Municipal Corp,2023-07-25,True,35
20363968,Electrical,Electrical Dept,Town Planning Dept,2023-07-01,False,11
20363968,Electrical,Town Planning Dept,PWD,2023-07-12,True,22
20363950,Electrical,Electrical Dept,Town Planning Dept,2023-06-30,False,10
20363950,Electrical,Town Planning Dept,Town Planning Dept,2023-07-10,True,20
20363925,Forest,Forest Dept,Parks Dept,2023-06-28,False,8
20363925,Forest,Parks Dept,PWD,2023-07-06,True,16
20363856,Forest,Forest Dept,PWD,2023-06-28,True,8
20363818,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-13,False,23
20363818,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-08-05,True,46
20363804,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-10,True,51
20363739,Electrical,Electrical Dept,PWD,2023-07-01,False,11
20363739,Electrical,PWD,PWD,2023-07-12,True,22
20363634,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-07-04,False,14
20363634,Solid Waste (Garbage) Related,PWD,Health Dept,2023-07-18,True,28
20363567,Electrical,Electrical Dept,Town Planning Dept,2023-07-15,True,26
20363565,Electrical,Electrical Dept,Town Planning Dept,2023-08-06,True,48
20363564,Electrical,Electrical Dept,PWD,2023-07-12,False,23
20363564,Electrical,PWD,Town Planning Dept,2023-08-04,True,46
20363457,Road Maintenance(Engg),PWD,Town Planning Dept,2023-07-18,False,29
20363457,Road Maintenance(Engg),Town Planning Dept,SWD Dept,2023-08-16,True,58
20363412,Electrical,Electrical Dept,Municipal Corp,2023-07-12,True,23
20363296,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-25,False,6
20363296,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-07-01,True,12
20363248,Forest,Forest Dept,Municipal Corp,2023-08-06,True,48
20363211,Electrical,Electrical Dept,PWD,2023-07-08,True,19
20363181,Electrical,Electrical Dept,PWD,2023-08-10,True,52
20363098,Health Dept,Health Dept,Municipal Corp,2023-07-15,False,27
20363098,Health Dept,Municipal Corp,Municipal Corp,2023-08-11,True,54
20363037,Electrical,Electrical Dept,PWD,2023-07-09,False,21
20363037,Electrical,PWD,PWD,2023-07-30,True,42
20362992,Electrical,Electrical Dept,Municipal Corp,2023-07-23,True,35
20362828,Electrical,Electrical Dept,Municipal Corp,2023-07-22,True,35
20362798,Electrical,Electrical Dept,Town Planning Dept,2023-08-16,True,60
20362782,Electrical,Electrical Dept,PWD,2023-07-06,False,19
20362782,Electrical,PWD,PWD,2023-07-25,True,38
20362667,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-16,True,60
20362652,Road Maintenance(Engg),PWD,Municipal Corp,2023-07-04,True,17
20362641,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-07,False,20
20362641,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-07-27,True,40
20362635,Forest,Forest Dept,PWD,2023-07-17,False,30
20362635,Forest,PWD,Parks Dept,2023-08-16,True,60
20362558,Road Maintenance(Engg),PWD,Municipal Corp,2023-07-23,True,36
20362554,Road Maintenance(Engg),PWD,SWD Dept,2023-07-12,True,25
20362511,Electrical,Electrical Dept,PWD,2023-06-22,True,5
20362289,Forest,Forest Dept,Parks Dept,2023-06-25,False,9
20362289,Forest,Parks Dept,PWD,2023-07-04,True,18
20362073,Road Maintenance(Engg),PWD,Town Planning Dept,2023-07-22,True,36
20361992,Electrical,Electrical Dept,PWD,2023-07-29,True,44
20361968,Electrical,Electrical Dept,PWD,2023-06-30,False,15
20361968,Electrical,PWD,PWD,2023-07-15,True,30
20361886,Electrical,Electrical Dept,Municipal Corp,2023-06-17,False,2
20361886,Electrical,Municipal Corp,Town Planning Dept,2023-06-19,True,4
20361773,Electrical,Electrical Dept,PWD,2023-08-05,True,51
20361759,Electrical,Electrical Dept,Town Planning Dept,2023-07-10,True,25
20361749,Forest,Forest Dept,PWD,2023-06-21,True,6
20361720,Road Maintenance(Engg),PWD,SWD Dept,2023-07-30,True,45
20361638,Road Maintenance(Engg),PWD,SWD Dept,2023-07-04,True,19
20361581,Road Maintenance(Engg),PWD,Town Planning Dept,2023-06-26,False,12
20361581,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-07-08,True,24
20361408,Electrical,Electrical Dept,Town Planning Dept,2023-07-02,False,18
20361408,Electrical,Town Planning Dept,PWD,2023-07-20,True,36
20361250,Electrical,Electrical Dept,Municipal Corp,2023-06-22,True,9
20361152,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-06-24,False,11
20361152,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-07-05,True,22
20361079,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-29,False,16
20361079,Solid Waste (Garbage) Related,PWD,Health Dept,2023-07-15,True,32
20360999,Electrical,Electrical Dept,PWD,2023-07-01,False,18
20360999,Electrical,PWD,Municipal Corp,2023-07-19,True,36
20360949,Health Dept,Health Dept,Municipal Corp,2023-08-08,True,56
20360776,Road Maintenance(Engg),PWD,Town Planning Dept,2023-07-01,True,19
20360608,Health Dept,Health Dept,Sanitation Dept,2023-06-30,True,18
20360569,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-06-24,True,12
20360557,Electrical,Electrical Dept,Town Planning Dept,2023-07-11,True,29
20360555,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-07-09,False,27
20360555,Solid Waste (Garbage) Related,PWD,PWD,2023-08-05,True,54
20360538,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-25,True,43
20360487,Electrical,Electrical Dept,Municipal Corp,2023-07-27,True,46
20360467,Electrical,Electrical Dept,Municipal Corp,2023-07-30,True,49
20360348,Road Maintenance(Engg),PWD,Municipal Corp,2023-06-27,False,16
20360348,Road Maintenance(Engg),Municipal Corp,Town Planning Dept,2023-07-13,True,32
20360337,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-28,False,17
20360337,Solid Waste (Garbage) Related,PWD,Health Dept,2023-07-15,True,34
20360295,Electrical,Electrical Dept,Town Planning Dept,2023-07-30,True,49
20360285,Electrical,Electrical Dept,PWD,2023-07-05,True,24
20360216,Electrical,Electrical Dept,Town Planning Dept,2023-07-27,True,47
20360171,Electrical,Electrical Dept,Town Planning Dept,2023-07-02,False,22
20360171,Electrical,Town Planning Dept,Town Planning Dept,2023-07-24,True,44
20360108,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-11,True,31
20360027,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-03,True,23
20359976,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-16,True,36
20359793,Road Maintenance(Engg),PWD,Municipal Corp,2023-08-02,True,54
20359713,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-07-06,True,27
20359682,veterinary,Veterinary Dept,Health Dept,2023-06-20,False,11
20359682,veterinary,Health Dept,Health Dept,2023-07-01,True,22
20359572,Forest,Forest Dept,PWD,2023-06-17,False,9
20359572,Forest,PWD,Municipal Corp,2023-06-26,True,18
20359532,Electrical,Electrical Dept,Municipal Corp,2023-06-18,False,10
20359532,Electrical,Municipal Corp,Municipal Corp,2023-06-28,True,20
20359383,Electrical,Electrical Dept,Town Planning Dept,2023-06-20,True,12
20359380,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-06-15,False,7
20359380,Solid Waste (Garbage) Related,Health Dept,PWD,2023-06-22,True,14
20359200,Road Maintenance(Engg),PWD,SWD Dept,2023-07-28,True,51
20359192,Forest,Forest Dept,PWD,2023-06-28,True,21
20359149,Electrical,Electrical Dept,PWD,2023-07-11,True,34
20359016,Electrical,Electrical Dept,Municipal Corp,2023-06-24,False,17
20359016,Electrical,Municipal Corp,Municipal Corp,2023-07-11,True,34
20358941,Electrical,Electrical Dept,Municipal Corp,2023-08-06,True,60
20358862,Electrical,Electrical Dept,Town Planning Dept,2023-06-21,False,14
20358862,Electrical,Town Planning Dept,PWD,2023-07-05,True,28
20358839,Road Maintenance(Engg),PWD,Town Planning Dept,2023-07-02,False,26
20358839,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-07-28,True,52
20358803,Electrical,Electrical Dept,Municipal Corp,2023-06-11,True,5
20358799,Electrical,Electrical Dept,PWD,2023-07-02,True,26
20358731,Forest,Forest Dept,Municipal Corp,2023-06-28,False,22
20358731,Forest,Municipal Corp,PWD,2023-07-20,True,44
20358724,veterinary,Veterinary Dept,Municipal Corp,2023-07-04,True,28
20358510,Road Maintenance(Engg),PWD,Municipal Corp,2023-06-18,True,12
20358477,veterinary,Veterinary Dept,Municipal Corp,2023-06-23,False,17
20358477,veterinary,Municipal Corp,Municipal Corp,2023-07-10,True,34
20358402,Electrical,Electrical Dept,PWD,2023-07-03,False,28
20358402,Electrical,PWD,Town Planning Dept,2023-07-31,True,56
20358288,Electrical,Electrical Dept,Municipal Corp,2023-06-17,True,12
20358276,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-03,True,59
20358170,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-07-06,True,31
20358139,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-07-03,False,28
20358139,Solid Waste (Garbage) Related,PWD,PWD,2023-07-31,True,56
20358046,Electrical,Electrical Dept,Town Planning Dept,2023-06-12,False,8
20358046,Electrical,Town Planning Dept,PWD,2023-06-20,True,16
20358021,Electrical,Electrical Dept,Municipal Corp,2023-06-26,False,22
20358021,Electrical,Municipal Corp,Town Planning Dept,2023-07-18,True,44
20357956,Electrical,Electrical Dept,PWD,2023-07-09,True,35
20357927,Road Maintenance(Engg),PWD,Municipal Corp,2023-07-05,True,31
20357780,Road Maintenance(Engg),PWD,Municipal Corp,2023-06-12,True,9
20357761,Electrical,Electrical Dept,Town Planning Dept,2023-06-05,False,2
20357761,Electrical,Town Planning Dept,Town Planning Dept,2023-06-07,True,4
20357692,Road Maintenance(Engg),PWD,Municipal Corp,2023-07-20,True,47
20357683,Electrical,Electrical Dept,Town Planning Dept,2023-07-05,True,32
20357584,Health Dept,Health Dept,Municipal Corp,2023-07-08,True,35
20357545,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-10,False,7
20357545,Solid Waste (Garbage) Related,PWD,PWD,2023-06-17,True,14
20357519,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-08,True,5
20357511,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-10,True,37
20357510,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-03,False,30
20357510,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-08-02,True,60
20357438,Electrical,Electrical Dept,Municipal Corp,2023-06-14,False,12
20357438,Electrical,Municipal Corp,PWD,2023-06-26,True,24
20357428,Electrical,Electrical Dept,Town Planning Dept,2023-06-06,False,4
20357428,Electrical,Town Planning Dept,Municipal Corp,2023-06-10,True,8
20357403,Electrical,Electrical Dept,Municipal Corp,2023-06-17,False,15
20357403,Electrical,Municipal Corp,Municipal Corp,2023-07-02,True,30
20357302,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-18,False,16
20357302,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-07-04,True,32
20357164,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-31,True,59
20357073,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-06-13,False,12
20357073,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-06-25,True,24
20357026,Electrical,Electrical Dept,PWD,2023-06-12,True,11
20357012,Electrical,Electrical Dept,Town Planning Dept,2023-06-04,False,3
20357012,Electrical,Town Planning Dept,Town Planning Dept,2023-06-07,True,6
20357006,Electrical,Electrical Dept,Municipal Corp,2023-07-28,True,57
20356947,Electrical,Electrical Dept,Town Planning Dept,2023-06-19,False,18
20356947,Electrical,Town Planning Dept,Municipal Corp,2023-07-07,True,36
20356939,Road Maintenance(Engg),PWD,Municipal Corp,2023-06-14,False,13
20356939,Road Maintenance(Engg),Municipal Corp,Town Planning Dept,2023-06-27,True,26
20356910,Electrical,Electrical Dept,PWD,2023-07-30,True,59
20356907,Forest,Forest Dept,PWD,2023-06-21,False,20
20356907,Forest,PWD,PWD,2023-07-11,True,40
20356885,Electrical,Electrical Dept,Town Planning Dept,2023-06-26,False,25
20356885,Electrical,Town Planning Dept,PWD,2023-07-21,True,50
20356884,Road Maintenance(Engg),PWD,Town Planning Dept,2023-06-07,False,6
20356884,Road Maintenance(Engg),Town Planning Dept,SWD Dept,2023-06-13,True,12
20356882,Electrical,Electrical Dept,PWD,2023-06-06,True,5
20356870,Electrical,Electrical Dept,Town Planning Dept,2023-06-30,False,29
20356870,Electrical,Town Planning Dept,PWD,2023-07-29,True,58
20356799,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-06-25,False,24
20356799,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-07-19,True,48
20356692,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-07,True,36
20356573,Electrical,Electrical Dept,PWD,2023-06-05,False,5
20356573,Electrical,PWD,Town Planning Dept,2023-06-10,True,10
20356555,Electrical,Electrical Dept,Municipal Corp,2023-06-17,True,17
20356543,Electrical,Electrical Dept,PWD,2023-06-09,False,9
20356543,Electrical,PWD,Municipal Corp,2023-06-18,True,18
20356527,Forest,Forest Dept,Municipal Corp,2023-06-05,False,5
20356527,Forest,Municipal Corp,Parks Dept,2023-06-10,True,10
20356490,Electrical,Electrical Dept,PWD,2023-07-24,True,54
20356453,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-23,False,23
20356453,Solid Waste (Garbage) Related,PWD,PWD,2023-07-16,True,46
20356356,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-06,True,36
20356228,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-07-10,True,40
20356223,Electrical,Electrical Dept,Municipal Corp,2023-06-18,False,18
20356223,Electrical,Municipal Corp,Town Planning Dept,2023-07-06,True,36
20356215,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-07-21,True,51
20356126,Electrical,Electrical Dept,Town Planning Dept,2023-06-28,True,29
20356089,Electrical,Electrical Dept,PWD,2023-06-17,False,18
20356089,Electrical,PWD,PWD,2023-07-05,True,36
20356076,Forest,Forest Dept,Municipal Corp,2023-06-21,True,22
20356047,Electrical,Electrical Dept,PWD,2023-06-10,False,11
20356047,Electrical,PWD,Municipal Corp,2023-06-21,True,22
20356026,Forest,Forest Dept,PWD,2023-06-30,True,31
20355988,Electrical,Electrical Dept,Town Planning Dept,2023-06-28,False,29
20355988,Electrical,Town Planning Dept,Town Planning Dept,2023-07-27,True,58
20355865,Road Maintenance(Engg),PWD,SWD Dept,2023-06-24,False,25
20355865,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-07-19,True,50
20355820,Forest,Forest Dept,Parks Dept,2023-06-16,True,17
20355754,Electrical,Electrical Dept,PWD,2023-06-23,False,24
20355754,Electrical,PWD,Town Planning Dept,2023-07-17,True,48
20355745,Electrical,Electrical Dept,Town Planning Dept,2023-07-19,True,50
20355523,Electrical,Electrical Dept,Town Planning Dept,2023-07-05,True,37
20355510,Road Maintenance(Engg),PWD,Town Planning Dept,2023-06-23,False,25
20355510,Road Maintenance(Engg),Town Planning Dept,Municipal Corp,2023-07-18,True,50
20355481,Electrical,Electrical Dept,Town Planning Dept,2023-06-19,False,21
20355481,Electrical,Town Planning Dept,Town Planning Dept,2023-07-10,True,42
20355394,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-06-22,False,24
20355394,Solid Waste (Garbage) Related,PWD,PWD,2023-07-16,True,48
20355254,Electrical,Electrical Dept,PWD,2023-06-27,False,29
20355254,Electrical,PWD,Municipal Corp,2023-07-26,True,58
20355205,Electrical,Electrical Dept,PWD,2023-06-04,True,6
20355120,Electrical,Electrical Dept,Town Planning Dept,2023-06-05,True,8
20354953,Electrical,Electrical Dept,PWD,2023-06-14,True,17
20354896,Electrical,Electrical Dept,Town Planning Dept,2023-06-20,True,23
